country,date,total
Fiji,15/02/2020,0
Fiji,15/02/2021,56
Fiji,16/02/2020,0
Fiji,16/02/2021,56
Fiji,17/02/2020,0
Fiji,17/02/2021,56
Fiji,18/02/2020,0
Fiji,18/02/2021,56
Fiji,19/02/2020,0
Fiji,19/02/2021,56
Fiji,02/02/2020,0
Fiji,02/02/2021,55
Fiji,20/02/2020,0
Fiji,20/02/2021,56
Fiji,21/02/2020,0
Fiji,21/02/2021,56
Fiji,22/02/2020,0
Fiji,22/02/2021,56
Fiji,23/02/2020,0
Fiji,23/02/2021,56
Fiji,24/02/2020,0
Fiji,24/02/2021,57
Fiji,25/02/2020,0
Fiji,25/02/2021,57
Fiji,26/02/2020,0
Fiji,26/02/2021,59
Fiji,27/02/2020,0
Fiji,27/02/2021,59
Fiji,28/02/2020,0
Fiji,28/02/2021,59
Fiji,29/02/2020,0
Fiji,03/02/2020,0
Fiji,03/02/2021,56
Fiji,04/02/2020,0
Fiji,04/02/2021,56
Fiji,05/02/2020,0
Fiji,05/02/2021,56
Fiji,06/02/2020,0
Fiji,06/02/2021,56
Fiji,07/02/2020,0
Fiji,07/02/2021,56
Fiji,08/02/2020,0
Fiji,08/02/2021,56
Fiji,09/02/2020,0
Fiji,09/02/2021,56
Fiji,01/03/2020,0
Fiji,01/03/2021,59
Fiji,10/03/2020,0
Fiji,10/03/2021,66
Fiji,11/03/2020,0
Fiji,11/03/2021,66
Fiji,12/03/2020,0
Fiji,13/03/2020,0
Fiji,14/03/2020,0
Fiji,15/03/2020,0
Fiji,16/03/2020,0
Fiji,17/03/2020,0
Fiji,18/03/2020,0
Fiji,19/03/2020,1
Fiji,02/03/2020,0
Fiji,02/03/2021,59
Fiji,20/03/2020,1
Fiji,21/03/2020,1
Fiji,22/03/2020,2
Fiji,23/03/2020,3
Fiji,24/03/2020,4
Fiji,25/03/2020,5
Fiji,26/03/2020,5
Fiji,27/03/2020,5
Fiji,28/03/2020,5
Fiji,29/03/2020,5
Fiji,03/03/2020,0
Fiji,03/03/2021,63
Fiji,30/03/2020,5
Fiji,31/03/2020,5
Fiji,04/03/2020,0
Fiji,04/03/2021,63
Fiji,05/03/2020,0
Fiji,05/03/2021,63
Fiji,06/03/2020,0
Fiji,06/03/2021,63
Fiji,07/03/2020,0
Fiji,07/03/2021,63
Fiji,08/03/2020,0
Fiji,08/03/2021,66
Fiji,09/03/2020,0
Fiji,09/03/2021,66
Fiji,01/04/2020,5
Fiji,10/04/2020,16
Fiji,11/04/2020,16
Fiji,12/04/2020,16
Fiji,13/04/2020,16
Fiji,14/04/2020,16
Fiji,15/04/2020,16
Fiji,16/04/2020,17
Fiji,17/04/2020,17
Fiji,18/04/2020,17
Fiji,19/04/2020,17
Fiji,02/04/2020,7
Fiji,20/04/2020,18
Fiji,21/04/2020,18
Fiji,22/04/2020,18
Fiji,23/04/2020,18
Fiji,24/04/2020,18
Fiji,25/04/2020,18
Fiji,26/04/2020,18
Fiji,27/04/2020,18
Fiji,28/04/2020,18
Fiji,29/04/2020,18
Fiji,03/04/2020,7
Fiji,30/04/2020,18
Fiji,04/04/2020,12
Fiji,05/04/2020,12
Fiji,06/04/2020,14
Fiji,07/04/2020,15
Fiji,08/04/2020,15
Fiji,09/04/2020,15
Fiji,01/05/2020,18
Fiji,10/05/2020,18
Fiji,11/05/2020,18
Fiji,12/05/2020,18
Fiji,13/05/2020,18
Fiji,14/05/2020,18
Fiji,15/05/2020,18
Fiji,16/05/2020,18
Fiji,17/05/2020,18
Fiji,18/05/2020,18
Fiji,19/05/2020,18
Fiji,02/05/2020,18
Fiji,20/05/2020,18
Fiji,21/05/2020,18
Fiji,22/05/2020,18
Fiji,23/05/2020,18
Fiji,24/05/2020,18
Fiji,25/05/2020,18
Fiji,26/05/2020,18
Fiji,27/05/2020,18
Fiji,28/05/2020,18
Fiji,29/05/2020,18
Fiji,03/05/2020,18
Fiji,30/05/2020,18
Fiji,31/05/2020,18
Fiji,04/05/2020,18
Fiji,05/05/2020,18
Fiji,06/05/2020,18
Fiji,07/05/2020,18
Fiji,08/05/2020,18
Fiji,09/05/2020,18
Fiji,01/06/2020,18
Fiji,10/06/2020,18
Fiji,11/06/2020,18
Fiji,12/06/2020,18
Fiji,13/06/2020,18
Fiji,14/06/2020,18
Fiji,15/06/2020,18
Fiji,16/06/2020,18
Fiji,17/06/2020,18
Fiji,18/06/2020,18
Fiji,19/06/2020,18
Fiji,02/06/2020,18
Fiji,20/06/2020,18
Fiji,21/06/2020,18
Fiji,22/06/2020,18
Fiji,23/06/2020,18
Fiji,24/06/2020,18
Fiji,25/06/2020,18
Fiji,26/06/2020,18
Fiji,27/06/2020,18
Fiji,28/06/2020,18
Fiji,29/06/2020,18
Fiji,03/06/2020,18
Fiji,30/06/2020,18
Fiji,04/06/2020,18
Fiji,05/06/2020,18
Fiji,06/06/2020,18
Fiji,07/06/2020,18
Fiji,08/06/2020,18
Fiji,09/06/2020,18
Fiji,01/07/2020,18
Fiji,10/07/2020,26
Fiji,11/07/2020,26
Fiji,12/07/2020,26
Fiji,13/07/2020,26
Fiji,14/07/2020,26
Fiji,15/07/2020,26
Fiji,16/07/2020,26
Fiji,17/07/2020,26
Fiji,18/07/2020,26
Fiji,19/07/2020,27
Fiji,02/07/2020,18
Fiji,20/07/2020,27
Fiji,21/07/2020,27
Fiji,22/07/2020,27
Fiji,23/07/2020,27
Fiji,24/07/2020,27
Fiji,25/07/2020,27
Fiji,26/07/2020,27
Fiji,27/07/2020,27
Fiji,28/07/2020,27
Fiji,29/07/2020,27
Fiji,03/07/2020,18
Fiji,30/07/2020,27
Fiji,31/07/2020,27
Fiji,04/07/2020,18
Fiji,05/07/2020,19
Fiji,06/07/2020,21
Fiji,07/07/2020,21
Fiji,08/07/2020,21
Fiji,09/07/2020,26
Fiji,01/08/2020,27
Fiji,10/08/2020,27
Fiji,11/08/2020,27
Fiji,12/08/2020,27
Fiji,13/08/2020,28
Fiji,14/08/2020,28
Fiji,15/08/2020,28
Fiji,16/08/2020,28
Fiji,17/08/2020,28
Fiji,18/08/2020,28
Fiji,19/08/2020,28
Fiji,02/08/2020,27
Fiji,20/08/2020,28
Fiji,21/08/2020,28
Fiji,22/08/2020,28
Fiji,23/08/2020,28
Fiji,24/08/2020,28
Fiji,25/08/2020,28
Fiji,26/08/2020,28
Fiji,27/08/2020,28
Fiji,28/08/2020,28
Fiji,29/08/2020,28
Fiji,03/08/2020,27
Fiji,30/08/2020,28
Fiji,31/08/2020,28
Fiji,04/08/2020,27
Fiji,05/08/2020,27
Fiji,06/08/2020,27
Fiji,07/08/2020,27
Fiji,08/08/2020,27
Fiji,09/08/2020,27
Fiji,01/09/2020,29
Fiji,10/09/2020,32
Fiji,11/09/2020,32
Fiji,12/09/2020,32
Fiji,13/09/2020,32
Fiji,14/09/2020,32
Fiji,15/09/2020,32
Fiji,16/09/2020,32
Fiji,17/09/2020,32
Fiji,18/09/2020,32
Fiji,19/09/2020,32
Fiji,02/09/2020,29
Fiji,20/09/2020,32
Fiji,21/09/2020,32
Fiji,22/09/2020,32
Fiji,23/09/2020,32
Fiji,24/09/2020,32
Fiji,25/09/2020,32
Fiji,26/09/2020,32
Fiji,27/09/2020,32
Fiji,28/09/2020,32
Fiji,29/09/2020,32
Fiji,03/09/2020,29
Fiji,30/09/2020,32
Fiji,04/09/2020,29
Fiji,05/09/2020,31
Fiji,06/09/2020,31
Fiji,07/09/2020,31
Fiji,08/09/2020,31
Fiji,09/09/2020,32
Finland,01/01/2021,36403
Finland,10/01/2021,38590
Finland,11/01/2021,38790
Finland,12/01/2021,39011
Finland,13/01/2021,39335
Finland,14/01/2021,39593
Finland,15/01/2021,39911
Finland,16/01/2021,40101
Finland,17/01/2021,40337
Finland,18/01/2021,40505
Finland,19/01/2021,40722
Finland,02/01/2021,36604
Finland,20/01/2021,41166
Finland,21/01/2021,41565
Finland,22/01/2020,0
Finland,22/01/2021,41915
Finland,23/01/2020,0
Finland,23/01/2021,42334
Finland,24/01/2020,0
Finland,24/01/2021,42580
Finland,25/01/2020,0
Finland,25/01/2021,42772
Finland,26/01/2020,0
Finland,26/01/2021,43120
Finland,27/01/2020,0
Finland,27/01/2021,43616
Finland,28/01/2020,0
Finland,28/01/2021,44039
Finland,29/01/2020,1
Finland,29/01/2021,44402
Finland,03/01/2021,36772
Finland,30/01/2020,1
Finland,30/01/2021,44871
Finland,31/01/2020,1
Finland,31/01/2021,45238
Finland,04/01/2021,36919
Finland,05/01/2021,37218
Finland,06/01/2021,37549
Finland,07/01/2021,37772
Finland,08/01/2021,38068
Finland,09/01/2021,38392
Finland,01/10/2020,10103
Finland,10/10/2020,11849
Finland,11/10/2020,11998
Finland,12/10/2020,12212
Finland,13/10/2020,12499
Finland,14/10/2020,12703
Finland,15/10/2020,12944
Finland,16/10/2020,13133
Finland,17/10/2020,13293
Finland,18/10/2020,13424
Finland,19/10/2020,13555
Finland,02/10/2020,10244
Finland,20/10/2020,13849
Finland,21/10/2020,14071
Finland,22/10/2020,14255
Finland,23/10/2020,14474
Finland,24/10/2020,14652
Finland,25/10/2020,14848
Finland,26/10/2020,14970
Finland,27/10/2020,15163
Finland,28/10/2020,15378
Finland,29/10/2020,15566
Finland,03/10/2020,10391
Finland,30/10/2020,15910
Finland,31/10/2020,16113
Finland,04/10/2020,10538
Finland,05/10/2020,10702
Finland,06/10/2020,10929
Finland,07/10/2020,11049
Finland,08/10/2020,11345
Finland,09/10/2020,11580
Finland,01/11/2020,16291
Finland,10/11/2020,18107
Finland,11/11/2020,18345
Finland,12/11/2020,18542
Finland,13/11/2020,18858
Finland,14/11/2020,19102
Finland,15/11/2020,19315
Finland,16/11/2020,19419
Finland,17/11/2020,19647
Finland,18/11/2020,19935
Finland,19/11/2020,20286
Finland,02/11/2020,16400
Finland,20/11/2020,20747
Finland,21/11/2020,21216
Finland,22/11/2020,21639
Finland,23/11/2020,21936
Finland,24/11/2020,22289
Finland,25/11/2020,22652
Finland,26/11/2020,23148
Finland,27/11/2020,23766
Finland,28/11/2020,24307
Finland,29/11/2020,24629
Finland,03/11/2020,16637
Finland,30/11/2020,24912
Finland,04/11/2020,16930
Finland,05/11/2020,17119
Finland,06/11/2020,17385
Finland,07/11/2020,17385
Finland,08/11/2020,17797
Finland,09/11/2020,17887
Finland,01/12/2020,25462
Finland,10/12/2020,29572
Finland,11/12/2020,30073
Finland,12/12/2020,30450
Finland,13/12/2020,30810
Finland,14/12/2020,31110
Finland,15/12/2020,31459
Finland,16/12/2020,31870
Finland,17/12/2020,32228
Finland,18/12/2020,32582
Finland,19/12/2020,32853
Finland,02/12/2020,25882
Finland,20/12/2020,33162
Finland,21/12/2020,33414
Finland,22/12/2020,33717
Finland,23/12/2020,34084
Finland,24/12/2020,34447
Finland,25/12/2020,34648
Finland,26/12/2020,34821
Finland,27/12/2020,34977
Finland,28/12/2020,35137
Finland,29/12/2020,35420
Finland,03/12/2020,26422
Finland,30/12/2020,35858
Finland,31/12/2020,36107
Finland,04/12/2020,26758
Finland,05/12/2020,27218
Finland,06/12/2020,27631
Finland,07/12/2020,27881
Finland,08/12/2020,28242
Finland,09/12/2020,28732
Finland,01/02/2020,1
Finland,01/02/2021,45482
Finland,10/02/2020,1
Finland,10/02/2021,48807
Finland,11/02/2020,1
Finland,11/02/2021,49165
Finland,12/02/2020,1
Finland,12/02/2021,49572
Finland,13/02/2020,1
Finland,13/02/2021,50007
Finland,14/02/2020,1
Finland,14/02/2021,50319
Finland,15/02/2020,1
Finland,15/02/2021,50662
Finland,16/02/2020,1
Finland,16/02/2021,51047
Finland,17/02/2020,1
Finland,17/02/2021,51595
Finland,18/02/2020,1
Finland,18/02/2021,52209
Finland,19/02/2020,1
Finland,19/02/2021,52653
Finland,02/02/2020,1
Finland,02/02/2021,45784
Finland,20/02/2020,1
Finland,20/02/2021,53285
Finland,21/02/2020,1
Finland,21/02/2021,53742
Finland,22/02/2020,1
Finland,22/02/2021,54132
Finland,23/02/2020,1
Finland,23/02/2021,54532
Finland,24/02/2020,1
Finland,24/02/2021,55122
Finland,25/02/2020,1
Finland,25/02/2021,55687
Finland,26/02/2020,2
Finland,26/02/2021,56407
Finland,27/02/2020,2
Finland,27/02/2021,57052
Finland,28/02/2020,2
Finland,28/02/2021,57672
Finland,29/02/2020,3
Finland,03/02/2020,1
Finland,03/02/2021,46049
Finland,04/02/2020,1
Finland,04/02/2021,46493
Finland,05/02/2020,1
Finland,05/02/2021,46894
Finland,06/02/2020,1
Finland,06/02/2021,47262
Finland,07/02/2020,1
Finland,07/02/2021,47616
Finland,08/02/2020,1
Finland,08/02/2021,47969
Finland,09/02/2020,1
Finland,09/02/2021,48407
Finland,01/03/2020,6
Finland,01/03/2021,58064
Finland,10/03/2020,40
Finland,10/03/2021,63889
Finland,11/03/2020,59
Finland,11/03/2021,64609
Finland,12/03/2020,59
Finland,13/03/2020,155
Finland,14/03/2020,225
Finland,15/03/2020,244
Finland,16/03/2020,277
Finland,17/03/2020,321
Finland,18/03/2020,336
Finland,19/03/2020,400
Finland,02/03/2020,6
Finland,02/03/2021,58645
Finland,20/03/2020,450
Finland,21/03/2020,523
Finland,22/03/2020,626
Finland,23/03/2020,700
Finland,24/03/2020,792
Finland,25/03/2020,880
Finland,26/03/2020,958
Finland,27/03/2020,1041
Finland,28/03/2020,1167
Finland,29/03/2020,1240
Finland,03/03/2020,6
Finland,03/03/2021,59442
Finland,30/03/2020,1352
Finland,31/03/2020,1418
Finland,04/03/2020,6
Finland,04/03/2021,60200
Finland,05/03/2020,12
Finland,05/03/2021,60904
Finland,06/03/2020,15
Finland,06/03/2021,61552
Finland,07/03/2020,15
Finland,07/03/2021,62063
Finland,08/03/2020,23
Finland,08/03/2021,62522
Finland,09/03/2020,30
Finland,09/03/2021,63110
Finland,01/04/2020,1446
Finland,10/04/2020,2769
Finland,11/04/2020,2905
Finland,12/04/2020,2974
Finland,13/04/2020,3064
Finland,14/04/2020,3161
Finland,15/04/2020,3237
Finland,16/04/2020,3369
Finland,17/04/2020,3489
Finland,18/04/2020,3681
Finland,19/04/2020,3783
Finland,02/04/2020,1518
Finland,20/04/2020,3868
Finland,21/04/2020,4014
Finland,22/04/2020,4129
Finland,23/04/2020,4284
Finland,24/04/2020,4395
Finland,25/04/2020,4475
Finland,26/04/2020,4576
Finland,27/04/2020,4695
Finland,28/04/2020,4740
Finland,29/04/2020,4906
Finland,03/04/2020,1615
Finland,30/04/2020,4995
Finland,04/04/2020,1882
Finland,05/04/2020,1927
Finland,06/04/2020,2176
Finland,07/04/2020,2308
Finland,08/04/2020,2487
Finland,09/04/2020,2605
Finland,01/05/2020,5051
Finland,10/05/2020,5962
Finland,11/05/2020,5984
Finland,12/05/2020,6003
Finland,13/05/2020,6054
Finland,14/05/2020,6145
Finland,15/05/2020,6228
Finland,16/05/2020,6286
Finland,17/05/2020,6347
Finland,18/05/2020,6380
Finland,19/05/2020,6399
Finland,02/05/2020,5176
Finland,20/05/2020,6443
Finland,21/05/2020,6493
Finland,22/05/2020,6537
Finland,23/05/2020,6568
Finland,24/05/2020,6579
Finland,25/05/2020,6599
Finland,26/05/2020,6628
Finland,27/05/2020,6692
Finland,28/05/2020,6743
Finland,29/05/2020,6776
Finland,03/05/2020,5254
Finland,30/05/2020,6826
Finland,31/05/2020,6859
Finland,04/05/2020,5327
Finland,05/05/2020,5412
Finland,06/05/2020,5573
Finland,07/05/2020,5673
Finland,08/05/2020,5738
Finland,09/05/2020,5880
Finland,01/06/2020,6885
Finland,10/06/2020,7040
Finland,11/06/2020,7064
Finland,12/06/2020,7073
Finland,13/06/2020,7087
Finland,14/06/2020,7104
Finland,15/06/2020,7108
Finland,16/06/2020,7112
Finland,17/06/2020,7117
Finland,18/06/2020,7119
Finland,19/06/2020,7133
Finland,02/06/2020,6887
Finland,20/06/2020,7142
Finland,21/06/2020,7143
Finland,22/06/2020,7144
Finland,23/06/2020,7155
Finland,24/06/2020,7167
Finland,25/06/2020,7172
Finland,26/06/2020,7191
Finland,27/06/2020,7198
Finland,28/06/2020,7198
Finland,29/06/2020,7209
Finland,03/06/2020,6911
Finland,30/06/2020,7214
Finland,04/06/2020,6911
Finland,05/06/2020,6941
Finland,06/06/2020,6964
Finland,07/06/2020,6981
Finland,08/06/2020,7001
Finland,09/06/2020,7025
Finland,01/07/2020,7236
Finland,10/07/2020,7279
Finland,11/07/2020,7291
Finland,12/07/2020,7294
Finland,13/07/2020,7295
Finland,14/07/2020,7301
Finland,15/07/2020,7296
Finland,16/07/2020,7293
Finland,17/07/2020,7301
Finland,18/07/2020,7318
Finland,19/07/2020,7335
Finland,02/07/2020,7241
Finland,20/07/2020,7340
Finland,21/07/2020,7351
Finland,22/07/2020,7362
Finland,23/07/2020,7372
Finland,24/07/2020,7380
Finland,25/07/2020,7388
Finland,26/07/2020,7393
Finland,27/07/2020,7398
Finland,28/07/2020,7404
Finland,29/07/2020,7414
Finland,03/07/2020,7242
Finland,30/07/2020,7423
Finland,31/07/2020,7432
Finland,04/07/2020,7248
Finland,05/07/2020,7253
Finland,06/07/2020,7257
Finland,07/07/2020,7262
Finland,08/07/2020,7265
Finland,09/07/2020,7273
Finland,01/08/2020,7443
Finland,10/08/2020,7601
Finland,11/08/2020,7623
Finland,12/08/2020,7642
Finland,13/08/2020,7683
Finland,14/08/2020,7700
Finland,15/08/2020,7720
Finland,16/08/2020,7731
Finland,17/08/2020,7752
Finland,18/08/2020,7776
Finland,19/08/2020,7805
Finland,02/08/2020,7453
Finland,20/08/2020,7842
Finland,21/08/2020,7871
Finland,22/08/2020,7906
Finland,23/08/2020,7920
Finland,24/08/2020,7938
Finland,25/08/2020,7981
Finland,26/08/2020,8002
Finland,27/08/2020,8019
Finland,28/08/2020,8042
Finland,29/08/2020,8049
Finland,03/08/2020,7466
Finland,30/08/2020,8077
Finland,31/08/2020,8086
Finland,04/08/2020,7483
Finland,05/08/2020,7512
Finland,06/08/2020,7532
Finland,07/08/2020,7554
Finland,08/08/2020,7568
Finland,09/08/2020,7584
Finland,01/09/2020,8142
Finland,10/09/2020,8469
Finland,11/09/2020,8512
Finland,12/09/2020,8557
Finland,13/09/2020,8580
Finland,14/09/2020,8627
Finland,15/09/2020,8725
Finland,16/09/2020,8750
Finland,17/09/2020,8799
Finland,18/09/2020,8858
Finland,19/09/2020,8922
Finland,02/09/2020,8161
Finland,20/09/2020,8980
Finland,21/09/2020,9046
Finland,22/09/2020,9195
Finland,23/09/2020,9288
Finland,24/09/2020,9379
Finland,25/09/2020,9484
Finland,26/09/2020,9577
Finland,27/09/2020,9682
Finland,28/09/2020,9743
Finland,29/09/2020,9892
Finland,03/09/2020,8200
Finland,30/09/2020,9992
Finland,04/09/2020,8225
Finland,05/09/2020,8261
Finland,06/09/2020,8291
Finland,07/09/2020,8327
Finland,08/09/2020,8337
Finland,09/09/2020,8430
France,01/01/2021,2697014
France,10/01/2021,2840864
France,11/01/2021,2844680
France,12/01/2021,2864360
France,13/01/2021,2888292
France,14/01/2021,2909723
France,15/01/2021,2931040
France,16/01/2021,2952449
France,17/01/2021,2969091
France,18/01/2021,2972889
France,19/01/2021,2996784
France,02/01/2021,2700480
France,20/01/2021,3023661
France,21/01/2021,3046371
France,22/01/2020,0
France,22/01/2021,3069695
France,23/01/2020,0
France,23/01/2021,3093619
France,24/01/2020,2
France,24/01/2021,3112055
France,25/01/2020,3
France,25/01/2021,3116355
France,26/01/2020,3
France,26/01/2021,3138498
France,27/01/2020,3
France,27/01/2021,3165449
France,28/01/2020,4
France,28/01/2021,3189405
France,29/01/2020,5
France,29/01/2021,3212640
France,03/01/2021,2712975
France,30/01/2020,5
France,30/01/2021,3236685
France,31/01/2020,5
France,31/01/2021,3255920
France,04/01/2021,2717059
France,05/01/2021,2737884
France,06/01/2021,2763116
France,07/01/2021,2784883
France,08/01/2021,2804743
France,09/01/2021,2824920
France,01/10/2020,618944
France,10/10/2020,761441
France,11/10/2020,777378
France,12/10/2020,786590
France,13/10/2020,800216
France,14/10/2020,823218
France,15/10/2020,852975
France,16/10/2020,878607
France,17/10/2020,910711
France,18/10/2020,940548
France,19/10/2020,954837
France,02/10/2020,631380
France,20/10/2020,975213
France,21/10/2020,1002635
France,22/10/2020,1043448
France,23/10/2020,1086285
France,24/10/2020,1131550
France,25/10/2020,1138166
France,26/10/2020,1211176
France,27/10/2020,1245658
France,28/10/2020,1283208
France,29/10/2020,1329820
France,03/10/2020,647868
France,30/10/2020,1379294
France,31/10/2020,1414364
France,04/10/2020,660372
France,05/10/2020,666011
France,06/10/2020,677321
France,07/10/2020,696274
France,08/10/2020,713676
France,09/10/2020,734764
France,01/11/2020,1460543
France,10/11/2020,1881171
France,11/11/2020,1917577
France,12/11/2020,1950205
France,13/11/2020,1974270
France,14/11/2020,2006227
France,15/11/2020,2033419
France,16/11/2020,2043469
France,17/11/2020,2089071
France,18/11/2020,2117968
France,19/11/2020,2138704
France,02/11/2020,1566634
France,20/11/2020,2161968
France,21/11/2020,2179638
France,22/11/2020,2192768
France,23/11/2020,2197830
France,24/11/2020,2207751
France,25/11/2020,2224505
France,26/11/2020,2237506
France,27/11/2020,2250280
France,28/11/2020,2262757
France,29/11/2020,2272520
France,03/11/2020,1639235
France,30/11/2020,2276874
France,04/11/2020,1593159
France,05/11/2020,1650965
France,06/11/2020,1711917
France,07/11/2020,1798572
France,08/11/2020,1837134
France,09/11/2020,1858558
France,01/12/2020,2285238
France,10/12/2020,2393590
France,11/12/2020,2407079
France,12/12/2020,2421026
France,13/12/2020,2432559
France,14/12/2020,2435751
France,15/12/2020,2447406
France,16/12/2020,2465126
France,17/12/2020,2483524
France,18/12/2020,2499529
France,19/12/2020,2516957
France,02/12/2020,2299466
France,20/12/2020,2529756
France,21/12/2020,2535716
France,22/12/2020,2547577
France,23/12/2020,2562615
France,24/12/2020,2584333
France,25/12/2020,2604595
France,26/12/2020,2607688
France,27/12/2020,2616510
France,28/12/2020,2619616
France,29/12/2020,2631110
France,03/12/2020,2312253
France,30/12/2020,2657624
France,31/12/2020,2677666
France,04/12/2020,2323764
France,05/12/2020,2336646
France,06/12/2020,2347595
France,07/12/2020,2351006
France,08/12/2020,2365043
France,09/12/2020,2379718
France,01/02/2020,6
France,01/02/2021,3260308
France,10/02/2020,11
France,10/02/2021,3444888
France,11/02/2020,11
France,11/02/2021,3465964
France,12/02/2020,11
France,12/02/2021,3486673
France,13/02/2020,11
France,13/02/2021,3507904
France,14/02/2020,11
France,14/02/2021,3524450
France,15/02/2020,12
France,15/02/2021,3528856
France,16/02/2020,12
France,16/02/2021,3548452
France,17/02/2020,12
France,17/02/2021,3573638
France,18/02/2020,12
France,18/02/2021,3596156
France,19/02/2020,12
France,19/02/2021,3620283
France,02/02/2020,6
France,02/02/2021,3283645
France,20/02/2020,12
France,20/02/2021,3642654
France,21/02/2020,12
France,21/02/2021,3664700
France,22/02/2020,12
France,22/02/2021,3669354
France,23/02/2020,12
France,23/02/2021,3689534
France,24/02/2020,12
France,24/02/2021,3721061
France,25/02/2020,14
France,25/02/2021,3746475
France,26/02/2020,18
France,26/02/2021,3771691
France,27/02/2020,38
France,27/02/2021,3795687
France,28/02/2020,57
France,28/02/2021,3815639
France,29/02/2020,100
France,03/02/2020,6
France,03/02/2021,3310051
France,04/02/2020,6
France,04/02/2021,3310071
France,05/02/2020,6
France,05/02/2021,3355678
France,06/02/2020,6
France,06/02/2021,3376266
France,07/02/2020,6
France,07/02/2021,3395981
France,08/02/2020,11
France,08/02/2021,3400324
France,09/02/2020,11
France,09/02/2021,3419210
France,01/03/2020,130
France,01/03/2021,3820369
France,10/03/2020,1783
France,10/03/2021,4022429
France,11/03/2020,2293
France,11/03/2021,4050558
France,12/03/2020,2293
France,13/03/2020,3681
France,14/03/2020,4496
France,15/03/2020,4532
France,16/03/2020,6683
France,17/03/2020,7715
France,18/03/2020,9124
France,19/03/2020,10970
France,02/03/2020,191
France,02/03/2021,3843241
France,20/03/2020,12758
France,21/03/2020,14463
France,22/03/2020,16758
France,23/03/2020,20123
France,24/03/2020,22372
France,25/03/2020,25334
France,26/03/2020,29252
France,27/03/2020,33047
France,28/03/2020,37692
France,29/03/2020,40295
France,03/03/2020,212
France,03/03/2021,3870144
France,30/03/2020,44649
France,31/03/2020,52278
France,04/03/2020,288
France,04/03/2021,3895430
France,05/03/2020,426
France,05/03/2021,3918937
France,06/03/2020,616
France,06/03/2021,3942243
France,07/03/2020,948
France,07/03/2021,3964078
France,08/03/2020,1125
France,08/03/2021,3969612
France,09/03/2020,1411
France,09/03/2021,3992755
France,01/04/2020,57122
France,10/04/2020,56600
France,11/04/2020,58045
France,12/04/2020,108791
France,13/04/2020,111932
France,14/04/2020,129380
France,15/04/2020,132588
France,16/04/2020,145166
France,17/04/2020,147057
France,18/04/2020,150863
France,19/04/2020,151955
France,02/04/2020,59228
France,20/04/2020,154402
France,21/04/2020,157068
France,22/04/2020,158868
France,23/04/2020,157158
France,24/04/2020,159969
France,25/04/2020,161647
France,26/04/2020,162280
France,27/04/2020,165966
France,28/04/2020,169098
France,29/04/2020,167643
France,03/04/2020,64452
France,30/04/2020,168861
France,04/04/2020,47378
France,05/04/2020,48233
France,06/04/2020,50887
France,07/04/2020,47396
France,08/04/2020,51251
France,09/04/2020,55035
France,01/05/2020,169387
France,10/05/2020,178405
France,11/05/2020,178719
France,12/05/2020,179472
France,13/05/2020,179993
France,14/05/2020,180635
France,15/05/2020,181148
France,16/05/2020,181563
France,17/05/2020,181703
France,18/05/2020,182147
France,19/05/2020,182648
France,02/05/2020,170179
France,20/05/2020,183130
France,21/05/2020,183397
France,22/05/2020,184153
France,23/05/2020,184699
France,24/05/2020,184260
France,25/05/2020,184585
France,26/05/2020,184840
France,27/05/2020,185012
France,28/05/2020,188355
France,29/05/2020,188949
France,03/05/2020,170540
France,30/05/2020,190744
France,31/05/2020,190975
France,04/05/2020,171102
France,05/05/2020,172219
France,06/05/2020,176355
France,07/05/2020,177096
France,08/05/2020,177627
France,09/05/2020,178156
France,01/06/2020,191382
France,10/06/2020,194815
France,11/06/2020,195179
France,12/06/2020,195981
France,13/06/2020,196478
France,14/06/2020,196868
France,15/06/2020,197004
France,16/06/2020,197667
France,17/06/2020,198155
France,18/06/2020,198741
France,19/06/2020,199528
France,02/06/2020,190735
France,20/06/2020,200147
France,21/06/2020,200490
France,22/06/2020,200632
France,23/06/2020,201330
France,24/06/2020,201598
France,25/06/2020,201853
France,26/06/2020,203116
France,27/06/2020,203564
France,28/06/2020,203158
France,29/06/2020,203803
France,03/06/2020,187509
France,30/06/2020,204244
France,04/06/2020,191869
France,05/06/2020,192450
France,06/06/2020,193022
France,07/06/2020,193363
France,08/06/2020,193637
France,09/06/2020,194190
France,01/07/2020,205234
France,10/07/2020,210134
France,11/07/2020,210385
France,12/07/2020,210401
France,13/07/2020,211824
France,14/07/2020,211886
France,15/07/2020,212613
France,16/07/2020,213182
France,17/07/2020,214011
France,18/07/2020,214174
France,19/07/2020,214178
France,02/07/2020,205773
France,20/07/2020,216089
France,21/07/2020,216684
France,22/07/2020,217605
France,23/07/2020,218841
France,24/07/2020,219932
France,25/07/2020,220020
France,26/07/2020,220020
France,27/07/2020,222508
France,28/07/2020,223072
France,29/07/2020,224542
France,03/07/2020,206312
France,30/07/2020,225931
France,31/07/2020,227239
France,04/07/2020,206670
France,05/07/2020,206681
France,06/07/2020,207699
France,07/07/2020,208153
France,08/07/2020,208975
France,09/07/2020,209419
France,01/08/2020,227302
France,10/08/2020,242168
France,11/08/2020,243582
France,12/08/2020,246180
France,13/08/2020,248858
France,14/08/2020,251781
France,15/08/2020,254991
France,16/08/2020,257994
